Id,SalePrice
361,11.825433931015116
362,10.900234544769596
363,11.81785650448679
364,11.819134268725087
365,11.617133886868322
366,11.626087166677719
367,11.730079066081027
368,11.688833349814715
369,11.825084826016456
370,11.82896153900033
371,11.628597765868193
372,11.896276626633632
373,11.727233114830897
374,11.771481262411333
375,11.781727597204178
376,11.415120853231771
377,11.693462120895378
378,11.33800381195401
379,12.03502426765849
380,11.851565418747072
381,11.253564041354892
382,11.862746768870979
383,11.779241521734868
384,11.772817141976223
385,11.939275149538808
386,12.041582610823596
387,11.178036616055504
388,11.549339756255044
389,11.613271954801137
390,11.87097024348017
391,11.633982654178427
392,11.835374837104528
393,11.961374453332377
394,11.897628532675009
395,12.278048481214501
396,11.843378507873798
397,11.895886994888684
398,11.677175893244444
399,11.906082620507426
400,11.668963184699422
401,12.455938245394607
402,12.441204421818108
403,12.441204421818108
404,12.774680876724055
405,12.728317085987893
406,12.370298455178066
407,12.643848208848246
408,12.257456493788121
409,12.296615536248009
410,12.480357929067958
411,12.0763757406539
412,12.36372754210402
413,11.86592620643935
414,12.198106928998218
415,12.201973937308063
416,12.252801126561474
417,12.221878687609006
418,11.83349344264202
419,11.795653290093687
420,12.590334795013417
421,12.394774446952479
422,12.180795128648898
423,12.220913145373233
424,12.440411481280638
425,12.574640767966729
426,12.16900415868789
427,12.501498480907236
428,12.004107387178262
429,11.710359380318557
430,11.89160962715232
431,11.520463776755562
432,11.806201614851052
433,11.733142270962722
434,11.790018716112408
435,11.685400673466134
436,11.529735079932994
437,11.419695932955982
438,11.917600082937124
439,11.766213733195745
440,12.052036632270424
441,11.904556902509544
442,12.03826395302602
443,11.884237498092409
444,12.051409176030235
445,11.977343324613923
446,12.214435262416107
447,11.518617590543851
448,11.811754645746495
449,11.717677309531837
450,12.25629846629843
451,12.67419664893413
452,11.986294078876227
453,10.860076896312034
454,12.682853367953863
455,11.162184588669541
456,12.416324539574502
457,11.889173084304073
458,12.060201191886607
459,11.94762479416928
460,12.927127259801305
461,12.680382901144752
462,12.314148336423646
463,12.319384901352668
464,12.294289209328806
465,12.918833532942282
466,11.843127047291265
467,11.985422263943796
468,11.770073438714295
469,11.797824699421907
470,11.906358159104638
471,11.932572020450829
472,12.167285683786346
473,12.104020828770286
474,12.065260270388706
475,12.17842557716823
476,12.103449415879028
477,12.104505107590024
478,12.352205955106301
479,12.10809183459841
480,12.04066697492818
481,12.12008216874077
482,12.239414625028997
483,12.695407205571488
484,12.856206485775479
485,11.97028397762823
486,12.620597482885323
487,11.950378179535102
488,12.410363255149003
489,12.13139579335451
490,12.500399112106741
491,12.319681413700424
492,11.966719631493406
493,12.09693583486296
494,11.866727038027681
495,12.544444519157352
496,11.907415472942832
497,12.70532771984359
498,11.775804790593476
499,11.64617702639838
500,11.64290790406766
501,11.428394222936124
502,11.514480238292187
503,11.657761100952838
504,11.877942956199941
505,11.84983155322721
506,12.616383470688609
507,13.12073919853449
508,12.886112347657615
509,13.10887437901066
510,12.826214707103487
511,12.827120546704872
512,12.42287178929018
513,12.628755836143483
514,13.185998035544381
515,12.515923120510655
516,12.901376635515378
517,12.89978473102995
518,12.752924841412657
519,12.191467599750773
520,12.759267475426377
521,12.339792363917613
522,12.242704464291387
523,12.039498794716483
524,12.233146938083651
525,12.245241017146784
526,12.061743929176568
527,12.081443744553923
528,12.134239418877105
529,12.283461829871765
530,12.386224999124826
531,12.266285100770745
532,12.062932260754245
533,12.319666004820522
534,12.128214950937604
535,12.450866373584542
536,12.65238054734204
537,12.829206435835642
538,12.470922545371291
539,12.644957041305998
540,12.47843193855323
541,12.398760608100947
542,12.42626922353624
543,12.52234221951509
544,12.242967456030192
545,12.298215345251387
546,12.4198302730063
547,12.204081822542323
548,12.200463603216855
549,12.124233004986458
550,11.855068831772517
551,12.039368747920209
552,12.094828760466267
553,12.14738266869232
554,12.189011336308056
555,12.225128376091005
556,12.19738183638657
557,11.67812495870463
558,11.798965259678063
559,11.429635010593117
560,11.62616707071266
561,12.134483520463466
562,11.956861227687469
563,12.435356037102807
564,12.840893047090267
565,12.08406035265042
566,11.936430017525094
567,11.940860510632005
568,12.026504517255626
569,12.505163248697844
570,12.339259351561896
571,12.471597694546203
572,12.463512454339948
573,12.046140184784374
574,12.215205917162413
575,12.038747408939717
576,12.065686261866743
577,12.544661599956966
578,12.219594777812373
579,12.45928304831387
580,12.498081972490153
581,12.217528097582116
582,12.00528010832265
583,11.996195286303363
584,12.289721147076614
585,11.788890243504781
586,11.918260581798464
587,11.832742602598037
588,11.785727961587293
589,12.094906498179041
590,11.563411326946069
591,11.748143311467835
592,11.954660759980124
593,11.361430830767825
594,12.011024047865
595,11.835444220220776
596,11.697247942832087
597,12.396190006165483
598,11.823409328059098
599,12.12423616629238
600,12.051106655294396
601,11.824910405913629
602,11.628821202509119
603,11.93225591769634
604,11.705129323819275
605,12.072348449272301
606,11.543006009877484
607,11.929720112424238
608,11.272948794959616
609,11.558405634890857
610,11.42486801459849
611,11.812307624408191
612,11.788881090372467
613,12.027795908246988
614,11.901709321718243
615,11.703242380373302
616,11.966699851712116
617,11.781422693999316
618,11.849202866002214
619,11.671772487447154
620,11.716035507735224
621,11.862770950613413
622,11.899977147280726
623,11.568633095659816
624,11.74271299362931
625,11.432844832764331
626,11.751879167641455
627,11.561631659272862
628,11.33917350610566
629,11.834320389947258
630,11.72421603950349
631,11.746835062471616
632,11.721134469935647
633,11.402127245608455
634,11.831119639563145
635,11.12169090823123
636,11.50760113264089
637,11.850275567756713
638,10.936212352328637
639,11.568710117354955
640,11.754162109467886
641,11.771149130525512
642,11.571588199107781
643,11.713772114409915
644,11.839599009425495
645,11.323641343424443
646,12.274885090754392
647,11.629342439718894
648,11.627245634048002
649,11.774466095972851
650,11.874687841068036
651,11.820999393639653
652,11.755777908989648
653,11.549215008383127
654,11.937954524833264
655,11.639147191206035
656,11.934387815888543
657,11.666795000551586
658,11.59148646305612
659,11.706825344984697
660,11.631033991129906
661,11.640715095666971
662,11.246161426838473
663,11.897695390663511
664,11.77552663855565
665,12.058070396269738
666,11.962235564942189
667,11.711118304695225
668,11.535856812904111
669,11.884462327236722
670,11.790384909649047
671,11.700676466200626
672,11.642434654117276
673,11.596520960418237
674,11.47908694678392
675,11.258626440473806
676,11.683528433880857
677,11.822366660393829
678,11.947824392512018
679,11.877667297329124
680,11.846387633059257
681,11.726699390657245
682,11.919977850943782
683,11.696635456743032
684,11.826180086564149
685,11.936663811483262
686,11.782501248835851
687,11.798595979924173
688,11.922161860940921
689,12.300969641887907
690,11.515944180200215
691,12.03793197796376
692,11.896405852490062
693,11.505054095165805
694,11.848153863158661
695,12.584044326952592
696,12.385082257548547
697,12.379941400877676
698,12.209373959119173
699,12.002780193591878
700,12.377100004173345
701,12.9069083113268
702,12.828023290135222
703,12.442911598420604
704,12.164933313848964
705,11.906739134903448
706,12.228014234654944
707,12.24843336708663
708,12.17920047370379
709,12.282411644275436
710,11.975687172748676
711,11.777017478996747
712,11.929774475109323
713,12.313683074065636
714,12.532368076303444
715,12.673543238369623
716,12.378873610222636
717,12.241016976782179
718,11.878675154517024
719,12.469409373300216
720,12.146129268784058
721,12.322796313872983
722,12.175219638497081
723,11.757930755141212
724,11.718618520941272
725,11.855888217823038
726,11.872348409624195
727,11.945421384603774
728,12.447462185712412
729,11.386013648534092
730,11.371590803741539
731,11.382794550828132
732,11.47652996051919
733,11.533237936476844
734,11.666905393199771
735,11.650281962395866
736,11.690775079126386
737,11.876996230520524
738,11.978356656070051
739,11.864889371627104
740,11.866206967607383
741,12.147479056139218
742,11.822011222246655
743,12.165694152632536
744,11.69505788218393
745,11.954022604035078
746,12.194188384067083
747,12.428281732433556
748,12.38375560939472
749,11.57046812213136
750,11.639400710588504
751,11.707034653345815
752,11.57483902838405
753,11.803198395902974
754,11.572434163947458
755,11.881224727022078
756,11.101723199331792
757,11.2374929849143
758,11.223358910571399
759,11.176203951581387
760,12.690409181965755
761,12.529931539525757
762,12.613708072222813
763,12.234100623462876
764,11.778770375917162
765,12.22599809311665
766,12.231085904344472
767,12.547581017540391
768,12.395664862948045
769,11.998597601742777
770,12.246086711841993
771,12.09400535998837
772,12.029224659453636
773,12.328336681667032
774,12.43258395831087
775,12.509114614311052
776,12.677432913426307
777,12.159891078977475
778,11.703346586947525
779,11.978207815264852
780,12.104497625214185
781,11.83255161606195
782,11.771546184104738
783,11.575123329483631
784,11.449624308893465
785,11.874636686930545
786,11.503740192778558
787,11.761548567427619
788,11.775081028668227
789,11.882150393495268
790,11.68966478856651
791,11.994384064246573
792,12.00933848575054
793,12.077644276728392
794,12.142343005857464
795,12.099365121227947
796,12.23085314352199
797,12.013432799583102
798,12.060960136995284
799,11.82102658484054
800,12.099991179060629
801,12.164149825946753
802,12.799084770465033
803,12.89658756957119
804,12.079146976590934
805,12.535208392684892
806,12.916248242857199
807,12.6824360369367
808,11.891754863889131
809,12.06589904674693
810,12.307075123808714
811,12.1835191897834
812,12.02029612950869
813,12.054183923983173
814,12.003057293847212
815,12.195169261373238
816,12.121921765965997
817,11.896725204109607
818,11.758202420118916
819,11.653429206575197
820,12.085258662075773
821,12.161460565266598
822,11.46828569579589
823,11.582951409279062
824,11.882660904489569
825,11.746631721263178
826,12.816629426293614
827,12.507281470213858
828,12.919998136006841
829,12.890672028351421
830,12.65898024855792
831,13.093743036974683
832,12.905801344476616
833,13.057443792806682
834,12.878851480572328
835,12.488674370214897
836,12.595635725032524
837,12.689216449744602
838,12.849343164362853
839,12.73826791340306
840,12.52743772344521
841,12.507931140471024
842,12.405688899881392
843,12.415516065087205
844,12.163173475430177
845,12.169098805531043
846,12.208683896019492
847,12.33743875833065
848,12.500961234698087
849,12.24289650667414
850,12.144012477338924
851,12.084066721873018
852,12.042331432826474
853,12.000058387098315
854,12.060966213525868
855,12.117361669910252
856,12.13182770321179
857,12.09734888709325
858,12.070446935895344
859,12.147916026003731
860,12.415836266291503
861,12.03877279727705
862,12.080682204945232
863,12.037671335200352
864,12.180001053993328
865,12.06137949320629
866,12.27474411843578
867,12.349171669929103
868,12.127716901085783
869,12.073580798624427
870,12.841679123459183
871,12.863520833583268
872,12.65010920823602
873,12.399765676223344
874,12.452349970671522
875,12.777749481955011
876,12.209321569308111
877,12.539945875611252
878,12.321532435439272
879,12.880470245792731
880,12.272175509640732
881,12.323435060637312
882,12.289536907534744
883,12.306450737574963
884,12.352201426102411
885,12.230863112533042
886,12.264133799461295
887,12.373688825035495
888,12.083184637225646
889,12.608097741416515
890,12.48199168716085
891,12.41578049526971
892,12.547371721750665
893,11.776281267981526
894,11.816623211350752
895,11.910464608397168
896,12.200878529530813
897,12.19646622233837
898,11.812682249747688
899,11.648371328844608
900,11.889500242135469
901,12.485085984090352
902,11.863354168151346
903,11.977776849310363
904,12.268197472909204
905,12.109246849456065
906,12.329418356020069
907,12.309461517843214
908,12.338013157408719
909,12.021397584297999
910,12.02911933504293
911,12.152603801154818
912,12.50514232691585
913,12.679590264089455
914,12.458017595245645
915,12.52224963866395
916,12.805935899616898
917,11.861181161066446
918,12.146990157631032
919,11.923406082020069
920,12.016210243002423
921,12.137853324221458
922,12.21290624864801
923,12.440594354358218
924,11.978109198869845
925,11.84094888242377
926,11.791436840212443
927,11.49988831472997
928,11.71833217806581
929,11.865458115408082
930,11.883577826676442
931,11.650571477287146
932,11.99045700246523
933,11.920980369322793
934,12.22881567652606
935,11.928181817930673
936,12.292192592696303
937,11.83528914979469
938,11.01462017640079
939,10.978688468013264
940,11.63041641870581
941,11.849419433793843
942,11.732118509943398
943,11.935422606555322
944,12.0076750741229
945,11.869059684317438
946,11.755377476983776
947,11.836941950024132
948,11.719677908704467
949,11.926043292880683
950,11.666170357797302
951,11.965964807782687
952,11.732784165189901
953,11.891494836402227
954,11.760962059314881
955,11.728402608704972
956,11.754079131910778
957,11.76526713031399
958,11.80957623123558
959,11.680580585702472
960,11.867134142934717
961,11.659754039840513
962,11.656314774660599
963,11.905336198045179
964,12.539248172096658
965,11.738847929668252
966,11.83208291961833
967,12.007065238733876
968,11.630693623513993
969,11.782628585312208
970,11.544568362558781
971,11.869085227642893
972,11.933529427794923
973,11.879541493575848
974,11.931952799829652
975,11.599139277054173
976,11.589700608935935
977,11.757292112676545
978,11.544448026917745
979,11.770326378689822
980,11.426894365413101
981,11.602010887095748
982,11.594537064234734
983,11.72024625947092
984,11.25943676030669
985,11.822308502102981
986,12.106350094513639
987,11.84427244514751
988,11.469578144977282
989,11.90088024540181
990,11.747218505453969
991,12.18790407680489
992,11.488531045322366
993,11.651730633871145
994,11.673700049489723
995,11.7675016605138
996,11.781746725497273
997,11.59637048276295
998,11.631490730306687
999,11.876105350419282
1000,11.618221016902124
1001,11.870975036007248
1002,11.655518316131113
1003,12.154281101045365
1004,11.825124678512472
1005,11.585058986568075
1006,11.861905256612447
1007,11.14591208544113
1008,11.197408128489437
1009,12.06523570831239
1010,12.267782882481642
1011,11.930506642537638
1012,11.70637094627956
1013,11.423244072108847
1014,12.236822301833925
1015,11.802419982049258
1016,11.763967549499995
1017,11.935706381633336
1018,11.62259010858567
1019,11.871893071823273
1020,11.717774775975082
1021,11.823359547727394
1022,11.63328445527566
1023,11.704463118155687
1024,11.758515749861381
1025,11.990548940648587
1026,12.124818763536
1027,11.893274385015957
1028,11.866021710478554
1029,11.92893438240024
1030,11.360938179654928
1031,12.076670738269948
1032,11.728928493595816
1033,11.904028673745616
1034,11.39452297425602
1035,12.444847792023635
1036,11.88567317612515
1037,11.636905621528099
1038,11.317329180592711
1039,11.823584409192327
1040,11.736149606782426
1041,11.890094442322175
1042,11.536918910297077
1043,12.135036790754217
1044,12.32371270900992
1045,12.437310928281958
1046,12.49497666566539
1047,12.443084417061508
1048,12.296547128996265
1049,12.302742161359474
1050,12.106577892196926
1051,12.298491671941285
1052,12.29603540367356
1053,12.45011290830265
1054,11.905523582707794
1055,12.054720478361661
1056,11.866603888027754
1057,11.871290388834636
1058,12.31656532793559
1059,12.256536225216957
1060,12.126262740484588
1061,12.316071701030845
1062,11.752309980448494
1063,11.799909780852433
1064,11.879673658294331
1065,11.850480234762696
1066,11.6814920019999
1067,11.751651255709088
1068,11.774166249664589
1069,11.764249238774504
1070,12.486293299171928
1071,12.348614178499885
1072,12.210364629935663
1073,12.421218157750733
1074,12.629340151849918
1075,12.406987046608378
1076,12.317137175376207
1077,12.082988234605025
1078,12.166232317664052
1079,12.104714614346863
1080,12.093249696227776
1081,12.031333660701861
1082,11.693178128457852
1083,11.718696707762442
1084,11.676966133209218
1085,11.70506618922474
1086,11.763269745517588
1087,11.971160240035045
1088,12.050389651150505
1089,12.733981818613776
1090,11.884320080393637
1091,11.76544655095362
1092,11.370765932735882
1093,11.636031382331337
1094,11.51097065640982
1095,11.550046244298489
1096,11.618238802386653
1097,11.797556528665092
1098,11.844220960031617
1099,11.932138607938212
1100,11.583167323095415
1101,11.867646296253078
1102,11.96437318934163
1103,12.173152598957387
1104,11.665153140328249
1105,12.03316801275449
1106,11.904514009575776
1107,12.16904521674175
1108,12.221951761058286
1109,11.532574607138145
1110,12.275785615188589
1111,11.87437804287331
1112,12.261302557939768
1113,12.492479404768796
1114,11.810017454056794
1115,11.756608507272615
1116,12.135997108583922
1117,11.395888601024435
1118,11.289820327006431
1119,11.817403509005613
1120,11.56179497498117
1121,11.640989824106429
1122,12.496395732856692
1123,12.056786630947583
1124,12.22379003560042
1125,12.289918989679078
1126,12.132640146089152
1127,11.880502897849873
1128,11.936433696917398
1129,12.285005665133403
1130,12.269438186635623
1131,12.341526448034893
1132,12.446460539084466
1133,12.145591551806588
1134,12.131060829687978
1135,12.684449544053244
1136,12.098124013277307
1137,12.557470539620338
1138,12.486841810009965
1139,11.871153749383765
1140,11.92028440919418
1141,11.323988770488302
1142,11.419011188383893
1143,11.419507093626727
1144,11.303016727419138
1145,11.93723922083817
1146,12.268165121014475
1147,12.289289137834933
1148,12.045397751101001
1149,11.677028358199893
1150,11.930801970110007
1151,11.94652073454571
1152,11.78494897804709
1153,11.787049514361447
1154,11.974027151574232
1155,11.837104792981757
1156,12.174322168766563
1157,12.083005370067237
1158,12.173125332404167
1159,12.137459625304961
1160,12.087287503409096
1161,12.129384308394007
1162,12.434287601647123
1163,12.683435333484145
1164,12.709404063267073
1165,12.09533677764276
1166,12.023878831094446
1167,12.983834590407014
1168,13.113423035313861
1169,12.733375747100848
1170,12.991914483434966
1171,13.131128130445441
1172,12.607850379771012
1173,12.811716434921406
1174,11.971746716690992
1175,12.118734572703127
1176,12.018452016020202
1177,12.472132020609106
1178,12.120496653774177
1179,11.935517045558058
1180,11.507264351043085
1181,12.202527206124055
1182,11.39668445476268
1183,11.771888696323492
1184,11.48855645356932
1185,11.424703435095912
1186,11.46287386481575
1187,11.869419049748625
1188,11.90506336125659
1189,11.825241475504308
1190,11.88209428026416
1191,13.092474647504812
1192,12.393393966181717
1193,12.514151942153207
1194,12.914791171456839
1195,12.559388724770258
1196,12.774418224158927
1197,12.497042386871613
1198,12.626091440050873
1199,12.792852314778065
1200,12.746498468706038
1201,12.848661484196192
1202,12.539701292820748
1203,12.42521616158463
1204,12.672949947346263
1205,12.479088550843212
1206,12.006907840175465
1207,12.052251440618353
1208,12.091741560307483
1209,12.494869040488247
1210,12.089747424324257
1211,12.14164275456146
1212,12.22643000637576
1213,12.203144189398728
1214,11.959392224808033
1215,12.098436799439252
1216,12.156596014414562
1217,12.450659965222288
1218,12.463691745664374
1219,12.496889493947473
1220,12.962110905482346
1221,12.708462026248965
1222,13.052992846842757
1223,12.58035329509572
1224,12.680530111569587
1225,12.441693590065382
1226,12.697774122632993
1227,12.302158533698027
1228,12.232270100476251
1229,12.933031950522244
1230,12.200401980736572
1231,11.785177247993316
1232,12.196543131518794
1233,11.719134640381808
1234,12.157824204600402
1235,12.077835989786667
1236,12.144468996373702
1237,12.172597749904503
1238,12.106427210466048
1239,12.02622508503202
1240,11.976910686062077
1241,11.710789247620275
1242,11.750306758676095
1243,11.886128131509905
1244,11.706692901083409
1245,11.617573534371216
1246,11.716531666357616
1247,11.788733647742655
1248,11.586127817519161
1249,11.77377210977756
1250,12.532782667695628
1251,12.761126756523169
1252,11.953299817875212
1253,11.903141125019044
1254,12.061223075098791
1255,11.811220139005384
1256,12.08076178490188
1257,12.298553997968037
1258,11.9497867866075
1259,12.059479101600704
1260,11.885262709009005
1261,12.088463513862559
1262,11.835938756342994
1263,11.761692336718115
1264,11.779761562669064
1265,11.931254212274343
1266,12.121886493401806
1267,11.974394441508906
1268,11.936776260784105
1269,11.876530413341118
1270,11.643285268161248
1271,11.78017696698113
1272,11.91684106935504
1273,11.788423649549161
1274,11.86451077356069
1275,11.92263435999011
1276,11.749288980091395
1277,11.762151602025298
1278,12.017898412457741
1279,11.788534285386994
1280,11.9468253099732
1281,11.903789386692091
1282,11.982225461362887
1283,11.978746854786177
1284,11.868868714508984
1285,11.860244305575801
1286,11.844916411126169
1287,11.73791056181021
1288,11.786513225272417
1289,11.782000525184715
1290,11.814992053233388
1291,12.138103205802016
1292,11.895328642012764
1293,12.230165568830522
1294,11.815211557774138
1295,11.446641203532481
1296,11.150592664209054
1297,11.29103008066165
1298,11.91379860885022
1299,11.75151109452561
1300,11.951138415425334
1301,11.969255443595648
1302,12.069963901554347
1303,11.743848604319838
1304,12.460130360295842
1305,11.871774009149204
1306,11.397431318507781
1307,11.81371035750389
1308,11.8199270349688
1309,11.88013375437082
1310,11.694461045878997
1311,11.697889364290454
1312,12.097744433247641
1313,11.871865034182262
1314,11.777943487784151
1315,11.84607333021137
1316,11.860966358866746
1317,11.311685882739027
1318,11.884833375694845
1319,11.449820816110797
1320,11.43562605227568
1321,11.548962435293301
1322,11.389501016873377
1323,11.75990411810406
1324,11.821961952736082
1325,11.231393739980119
1326,11.62862311621984
1327,11.395560233683122
1328,12.003952149586564
1329,11.447329799772161
1330,11.667696372979016
1331,11.15125769992035
1332,12.010252323535004
1333,11.449120618807545
1334,11.745072342256465
1335,11.493963665359084
1336,12.315398280140647
1337,11.537261192914713
1338,11.734020157542625
1339,11.013809458651153
1340,11.579238057653086
1341,11.857287002310333
1342,12.18488634767692
1343,11.661732567011507
1344,11.35691921130148
1345,11.261675053048931
1346,11.948121232552197
1347,11.932932844843684
1348,11.854921753037958
1349,11.799887921339277
1350,12.004459617570996
1351,11.913068376415703
1352,12.132104871628107
1353,12.0921035158068
1354,11.392456904563732
1355,12.392105980446187
1356,11.952909076698573
1357,11.849657314699813
1358,11.950565366287892
1359,11.815443961646771
1360,11.670518210322086
1361,12.207768262315582
